false_positive_rate,true_positive_rate,threshold
0.00048648648648648646,0.05424424247771993,0.9999367267413165
0.00048648648648648646,0.05428836142239478,0.9999367266154399
0.00048648648648648646,0.054310420894732196,0.9999365907884894
0.00048648648648648646,0.05464131297979352,0.9999358762871544
0.00048648648648648646,0.0548177887584929,0.9999358545164122
0.00048648648648648646,0.055060442954204536,0.9999355761128987
0.00048648648648648646,0.05525897820524133,0.999935189039972
0.00048648648648648646,0.055281037677578755,0.9999351010351197
0.00048648648648648646,0.055589870290302656,0.999935070942335
0.00048648648648648646,0.05561192976264008,0.9999349309633335
0.00048648648648648646,0.05565604870731492,0.9999348930306835
0.00048648648648648646,0.05570016765198976,0.9999346292255847
0.00048648648648648646,0.055942821847701406,0.9999340195895174
0.00048648648648648646,0.05629577340510015,0.999933333009658
0.00048648648648648646,0.05642813023912468,0.9999328974345928
0.00048648648648648646,0.05651636812847437,0.9999322998054768
0.00048648648648648646,0.056604606017824056,0.9999322590847411
0.00048648648648648646,0.056626665490161474,0.9999321568173702
0.00048648648648648646,0.05682520074119827,0.999932038496235
0.00048648648648648646,0.05684726021353569,0.9999320000179801
0.00048648648648648646,0.05711197388158475,0.9999319539736673
0.00048648648648648646,0.057156092826259594,0.9999318077824807
0.00048648648648648646,0.05737668754963381,0.9999315923389198
0.00048648648648648646,0.05739874702197124,0.999931134889266
0.00048648648648648646,0.057553163328333184,0.999930870745845
0.00048648648648648646,0.05761934174534545,0.9999304091134081
0.00048648648648648646,0.05770757963469514,0.9999302694836192
0.00048648648648648646,0.05775169857936998,0.9999299706161299
0.00048648648648648646,0.05783993646871967,0.9999297114979894
0.00048648648648648646,0.05788405541339451,0.9999296419104566
0.00048648648648648646,0.057906114885731934,0.9999296168817096
0.00048648648648648646,0.05812670960910615,0.9999295869514563
0.00048648648648648646,0.05819288802611842,0.9999295518399907
0.00048648648648648646,0.058214947498455835,0.9999295224369674
0.00048648648648648646,0.05839142327715521,0.9999294691451667
0.00048648648648648646,0.058612018000529426,0.9999294104309661
0.00048648648648648646,0.058788493779228804,0.9999293006652362
0.00048648648648648646,0.05881055325156622,0.9999292556978123
0.00048648648648648646,0.058920850613253334,0.9999282174739369
0.00048648648648648646,0.059185564281302394,0.999927991058401
0.00048648648648648646,0.05925174269831466,0.9999278359827674
0.00048648648648648646,0.059450277949351454,0.9999277853080399
0.00048648648648648646,0.05951645636636372,0.9999272173223642
0.00048648648648648646,0.05973705108973793,0.9999268218359374
0.00048648648648648646,0.05978117003441278,0.999926582317665
0.00048648648648648646,0.05991352686843731,0.9999264324528117
0.00048648648648648646,0.060156181064148946,0.9999264037020007
0.00048648648648648646,0.06017824053648637,0.9999263725475096
0.00048648648648648646,0.06066354892790964,0.9999260494474905
0.00048648648648648646,0.06068560840024707,0.9999258319723916
0.00048648648648648646,0.06079590576193417,0.9999257204849765
0.00048648648648648646,0.06084002470660902,0.9999254942138834
0.00048648648648648646,0.06097238154063355,0.9999254764702259
0.00048648648648648646,0.06099444101297097,0.9999253380946223
0.00048648648648648646,0.061170916791670346,0.9999250016274163
0.00048648648648648646,0.06132533309803229,0.9999249112491382
0.00048648648648648646,0.06134739257036972,0.9999248344223436
0.00048648648648648646,0.06141357098738198,0.9999243694856436
0.00048648648648648646,0.06165622518309362,0.9999239023738611
0.00048648648648648646,0.06200917674049237,0.9999238199186571
0.00048648648648648646,0.06203123621282979,0.9999230628765643
0.00048648648648648646,0.06231800935321627,0.9999227364812118
0.00048648648648648646,0.062384187770228534,0.9999219133057015
0.00048648648648648646,0.0624503661872408,0.9999217390535441
0.00048648648648648646,0.06249448513191565,0.9999214264112155
0.00048648648648648646,0.06253860407659048,0.9999213524584002
0.00048648648648648646,0.0625606635489279,0.9999213249315684
0.00048648648648648646,0.06260478249360275,0.9999213231352533
0.00048648648648648646,0.06262684196594018,0.9999212542820702
0.00048648648648648646,0.06280331774463954,0.9999204629297849
0.00048648648648648646,0.0629577340510015,0.9999200844492092
0.00048648648648648646,0.06302391246801377,0.9999192619878716
0.00048648648648648646,0.06328862613606283,0.9999190943211106
0.00048648648648648646,0.06342098297008736,0.9999190904444499
0.00048648648648648646,0.06388423188917321,0.9999188941962933
0.00048648648648648646,0.0639724697785229,0.9999186407537637
0.00048648648648648646,0.06399452925086031,0.9999186356453678
0.00048648648648648646,0.0643915997529339,0.9999183939442471
0.00048648648648648646,0.06445777816994618,0.9999179239817989
0.00048648648648648646,0.0645901350039707,0.9999176708036422
0.00048648648648648646,0.06465631342098296,0.9999174134874843
0.00048648648648648646,0.0649872055060443,0.99991726661637
0.00048648648648648646,0.06503132445071914,0.9999171465763996
0.00048648648648648646,0.06527397864643078,0.9999168413559929
0.00048648648648648646,0.0652960381187682,0.9999166255934775
0.00048648648648648646,0.06556075178681726,0.9999165649379665
0.00048648648648648646,0.06558281125915467,0.9999165448453183
0.00048648648648648646,0.0657151680931792,0.9999163994110343
0.00048648648648648646,0.06573722756551663,0.9999160660465297
0.00048648648648648646,0.06584752492720373,0.999915999327409
0.00048648648648648646,0.06591370334421601,0.999915355584165
0.00048648648648648646,0.0663107738462896,0.999915215724693
0.00048648648648648646,0.06644313068031413,0.9999151866135355
0.00048648648648648646,0.06648724962498898,0.9999141680915542
0.00048648648648648646,0.06710491485043678,0.9999137195580251
0.00048648648648648646,0.06717109326744904,0.9999135488953889
0.00048648648648648646,0.06721521221212388,0.9999134283116318
0.00048648648648648646,0.06750198535251037,0.9999134266610514
0.00048648648648648646,0.06752404482484779,0.9999134224853331
0.00048648648648648646,0.06778875849289685,0.999913297409675
0.00048648648648648646,0.06860495896938146,0.9999132001151638
0.00048648648648648646,0.06873731580340599,0.9999131159053593
0.00048648648648648646,0.06878143474808082,0.9999129643815524
0.00048648648648648646,0.06933292155651637,0.9999129054549868
0.00048648648648648646,0.0697741110032648,0.9999128378810898
0.00048648648648648646,0.06981822994793964,0.9999125380599697
0.00048648648648648646,0.06995058678196417,0.9999125276625755
0.00048648648648648646,0.06999470572663902,0.999912339911386
0.00048648648648648646,0.07012706256066355,0.9999118278462618
0.00048648648648648646,0.07041383570105003,0.9999116229487588
0.00048648648648648646,0.07043589517338746,0.9999114676433472
0.00048648648648648646,0.07063443042442424,0.9999114591270702
0.00048648648648648646,0.07070060884143652,0.999910815526813
0.00048648648648648646,0.07081090620312362,0.9999107426853525
0.00048648648648648646,0.07085502514779847,0.9999104445104102
0.00048648648648648646,0.07114179828818494,0.9999103820677264
0.00048648648648648646,0.07116385776052236,0.9999100206897951
0.00048648648648648646,0.07138445248389659,0.9999098630454122
0.00048648648648648646,0.07142857142857142,0.9999095744796518
0.00048648648648648646,0.07151680931792112,0.9999085091618298
0.00048648648648648646,0.07204623665401924,0.9999084653751327
0.00048648648648648646,0.07253154504544251,0.9999083821274899
0.00048648648648648646,0.07264184240712962,0.9999082932438934
0.00048648648648648646,0.07270802082414189,0.9999080811374973
0.00048648648648648646,0.07279625871349157,0.9999079816041303
0.00048648648648648646,0.07295067501985353,0.9999075320242742
0.00048648648648648646,0.07323744816024001,0.9999072995461947
