precision,recall,threshold
0.5541944790826182,1.0,7.7364476e-11
0.5542012543247308,1.0,7.754116e-11
0.5542080297325053,1.0,7.7630395e-11
0.5542148053059478,1.0,7.775116e-11
0.5542215810450645,1.0,7.7981364e-11
0.5542283569498613,1.0,7.8078405e-11
0.5542351330203443,1.0,7.860857e-11
0.5542419092565196,1.0,7.87884e-11
0.5542486856583935,1.0,7.9033426e-11
0.5542554622259717,1.0,7.9121515e-11
0.5542622389592605,1.0,7.9201534e-11
0.5542690158582659,1.0,7.925443e-11
0.5542757929229941,1.0,7.939044e-11
0.5542825701534512,1.0,7.940089e-11
0.554289347549643,1.0,8.0011275e-11
0.5542961251115758,1.0,8.0063636e-11
0.5543029028392555,1.0,8.016418e-11
0.5543096807326885,1.0,8.033883e-11
0.5543164587918806,1.0,8.0662345e-11
0.554323237016838,1.0,8.073992e-11
0.5543300154075669,1.0,8.1775836e-11
0.554336793964073,1.0,8.1864474e-11
0.5543435726863627,1.0,8.1957906e-11
0.554350351574442,1.0,8.1974635e-11
0.554357130628317,1.0,8.221954e-11
0.5543639098479939,1.0,8.236928e-11
0.5543706892334784,1.0,8.319141e-11
0.554377468784777,1.0,8.326444e-11
0.5543842485018956,1.0,8.3409724e-11
0.5543910283848402,1.0,8.402704e-11
0.5543978084336171,1.0,8.404035e-11
0.5544045886482322,1.0,8.443657e-11
0.5544113690286916,1.0,8.4867995e-11
0.5544181495750016,1.0,8.538317e-11
0.554424930287168,1.0,8.552791e-11
0.554431711165197,1.0,8.619592e-11
0.5544384922090947,1.0,8.647702e-11
0.5544452734188672,1.0,8.656778e-11
0.5544520547945205,1.0,8.6838e-11
0.5544588363360609,1.0,8.699566e-11
0.5544656180434943,1.0,8.7293846e-11
0.5544723999168267,1.0,8.7443e-11
0.5544791819560644,1.0,8.7877546e-11
0.5544859641612134,1.0,8.807471e-11
0.5544927465322798,1.0,8.877734e-11
0.5544995290692696,1.0,8.879427e-11
0.554506311772189,1.0,8.884408e-11
0.5545130946410441,1.0,8.913296e-11
0.554519877675841,1.0,8.933124e-11
0.5545266608765856,1.0,8.980394e-11
0.5545334442432842,1.0,8.988791e-11
0.5545402277759428,1.0,8.996921e-11
0.5545470114745675,1.0,9.000526e-11
0.5545537953391645,1.0,9.0045436e-11
0.5545605793697397,1.0,9.014356e-11
0.5545673635662992,1.0,9.0246956e-11
0.5545741479288493,1.0,9.033788e-11
0.5545809324573959,1.0,9.111903e-11
0.5545877171519452,1.0,9.134873e-11
0.5545945020125033,1.0,9.143274e-11
0.5546012870390761,1.0,9.1765574e-11
0.5546080722316699,1.0,9.219557e-11
0.5546148575902907,1.0,9.2792565e-11
0.5546216431149447,1.0,9.2993134e-11
0.5546284288056378,1.0,9.311649e-11
0.5546352146623763,1.0,9.347594e-11
0.5546420006851661,1.0,9.351071e-11
0.5546487868740135,1.0,9.351856e-11
0.5546555732289246,1.0,9.359422e-11
0.5546623597499052,1.0,9.4221124e-11
0.5546691464369616,1.0,9.4347e-11
0.5546759332901,1.0,9.518841e-11
0.5546827203093263,1.0,9.530959e-11
0.5546895074946466,1.0,9.575674e-11
0.5546962948460673,1.0,9.631175e-11
0.5547030823635941,1.0,9.6404565e-11
0.5547098700472333,1.0,9.677468e-11
0.554716657896991,1.0,9.6879026e-11
0.5547234459128733,1.0,9.698367e-11
0.5547302340948861,1.0,9.709083e-11
0.5547370224430358,1.0,9.731628e-11
0.5547438109573284,1.0,9.736975e-11
0.5547505996377698,1.0,9.811602e-11
0.5547573884843664,1.0,9.870296e-11
0.5547641774971241,1.0,9.903071e-11
0.5547709666760491,1.0,9.910232e-11
0.5547777560211474,1.0,9.9131245e-11
0.5547845455324253,1.0,9.919971e-11
0.5547913352098887,1.0,9.946154e-11
0.5547981250535436,1.0,9.9476344e-11
0.5548049150633965,1.0,9.953062e-11
0.5548117052394532,1.0,9.9740806e-11
0.5548184955817198,1.0,1.0042477e-10
0.5548252860902025,1.0,1.004422e-10
