false_positive_rate,true_positive_rate,threshold
8.108108108108108e-05,0.3782537721697697,0.9999501705169678
8.108108108108108e-05,0.3783861290037942,0.9999499917030334
8.108108108108108e-05,0.3785626047824936,0.9999499320983887
8.108108108108108e-05,0.3789596752845672,0.9999497532844543
8.108108108108108e-05,0.3791361510632666,0.9999493956565857
8.108108108108108e-05,0.37964351892702725,0.9999492764472961
8.108108108108108e-05,0.37999647048442603,0.999949038028717
8.108108108108108e-05,0.38004058942910085,0.9999488592147827
8.108108108108108e-05,0.38012882731845055,0.9999486804008484
8.108108108108108e-05,0.38032736256948735,0.9999486207962036
8.108108108108108e-05,0.3812538604076591,0.9999485015869141
8.108108108108108e-05,0.3815626930203829,0.9999480247497559
8.108108108108108e-05,0.381827406688432,0.9999477863311768
8.108108108108108e-05,0.3820480014118062,0.999947726726532
8.108108108108108e-05,0.38235683402453013,0.9999476075172424
8.108108108108108e-05,0.38246713138621724,0.9999473094940186
8.108108108108108e-05,0.38251125033089206,0.9999470710754395
8.108108108108108e-05,0.38275390452660374,0.9999468922615051
8.108108108108108e-05,0.38350392658607607,0.9999467134475708
8.108108108108108e-05,0.3835480455307509,0.9999462962150574
8.108108108108108e-05,0.3838568781434748,0.9999462366104126
8.108108108108108e-05,0.3843201270625607,0.9999461770057678
8.108108108108108e-05,0.38462895967528454,0.9999460577964783
8.108108108108108e-05,0.384651019147622,0.9999458193778992
8.108108108108108e-05,0.3847833759816465,0.9999456405639648
8.108108108108108e-05,0.38480543545398394,0.9999455213546753
8.108108108108108e-05,0.38513632753904525,0.9999451637268066
8.108108108108108e-05,0.38515838701138266,0.9999450445175171
8.108108108108108e-05,0.38524662490073236,0.9999446868896484
8.108108108108108e-05,0.38526868437306977,0.9999443888664246
8.108108108108108e-05,0.38533486279008206,0.9999442100524902
8.108108108108108e-05,0.38537898173475693,0.9999438524246216
8.108108108108108e-05,0.38544516015176916,0.9999436736106873
8.108108108108108e-05,0.3857760522368305,0.9999436140060425
8.108108108108108e-05,0.3857981117091679,0.9999435544013977
8.108108108108108e-05,0.3858863495985176,0.9999434947967529
8.108108108108108e-05,0.38593046854319246,0.9999434351921082
8.108108108108108e-05,0.3865260742963028,0.9999433159828186
8.108108108108108e-05,0.3865481337686403,0.999943196773529
8.108108108108108e-05,0.3865922527133151,0.9999430775642395
8.108108108108108e-05,0.3866804906026648,0.99994295835495
8.108108108108108e-05,0.386746669019677,0.9999425411224365
8.108108108108108e-05,0.3869452042707138,0.9999424815177917
8.108108108108108e-05,0.3869672637430513,0.9999423623085022
8.108108108108108e-05,0.3870775611047384,0.9999423027038574
8.108108108108108e-05,0.38716579899408804,0.9999421238899231
8.108108108108108e-05,0.38756286949616164,0.999941885471344
8.108108108108108e-05,0.38868790258537017,0.9999418258666992
8.108108108108108e-05,0.388732021530045,0.9999417662620544
8.108108108108108e-05,0.3890187946704315,0.9999415874481201
8.108108108108108e-05,0.3890849730874438,0.9999414086341858
8.108108108108108e-05,0.3891290920321186,0.9999412298202515
8.108108108108108e-05,0.389151151504456,0.9999410510063171
8.108108108108108e-05,0.3892173299214683,0.9999409914016724
8.108108108108108e-05,0.3896585193682167,0.9999409317970276
8.108108108108108e-05,0.38970263831289154,0.9999407529830933
8.108108108108108e-05,0.3897688167299038,0.9999405741691589
8.108108108108108e-05,0.38979087620224123,0.9999405145645142
8.108108108108108e-05,0.38987911409159093,0.9999403953552246
8.108108108108108e-05,0.39007764934262773,0.9999402761459351
8.108108108108108e-05,0.39038648195535164,0.9999402165412903
