precision,recall,threshold
0.5528157849808542,1.0,3.8813249593964587e-53
0.5528225265545542,1.0,4.0528086526565136e-53
0.552829268292683,1.0,4.1065544155419736e-53
0.5528360101952463,1.0,4.275101628108202e-53
0.5528427522622503,1.0,4.366293654595936e-53
0.552849494493701,1.0,4.42283376331988e-53
0.5528562368896044,1.0,4.437971810127561e-53
0.5528629794499664,1.0,4.491352617965195e-53
0.5528697221747932,1.0,4.500569583009088e-53
0.5528764650640908,1.0,4.5082749231714615e-53
0.5528832081178652,1.0,4.556206487784697e-53
0.5528899513361223,1.0,4.576902669664899e-53
0.5528966947188682,1.0,4.583067446416261e-53
0.5529034382661089,1.0,4.611994952165106e-53
0.5529101819778505,1.0,4.626537363220826e-53
0.5529169258540988,1.0,4.65593780322736e-53
0.5529236698948601,1.0,4.734592229515291e-53
0.5529304141001403,1.0,4.751090187126314e-53
0.5529371584699454,1.0,4.822411757997261e-53
0.5529439030042814,1.0,4.839741186595572e-53
0.5529506477031544,1.0,4.84402430026994e-53
0.5529573925665703,1.0,4.93578918399377e-53
0.5529641375945352,1.0,4.954434678269177e-53
0.5529708827870552,1.0,4.95640775519292e-53
0.5529776281441362,1.0,5.003211446481445e-53
0.5529843736657843,1.0,5.025769020599162e-53
0.5529911193520055,1.0,5.131729231857288e-53
0.5529978652028057,1.0,5.133928443109685e-53
0.5530046112181911,1.0,5.161449986348618e-53
0.5530113573981676,1.0,5.241611469218792e-53
0.5530181037427414,1.0,5.305385083518975e-53
0.5530248502519184,1.0,5.328229167906978e-53
0.5530315969257045,1.0,5.335155188943556e-53
0.553038343764106,1.0,5.345467409432804e-53
0.5530450907671286,1.0,5.40162098146171e-53
0.5530518379347786,1.0,5.44736474942147e-53
0.553058585267062,1.0,5.481409352268639e-53
0.5530653327639846,1.0,5.526970170387246e-53
0.5530720804255527,1.0,5.580687343867997e-53
0.5530788282517721,1.0,5.590186931350417e-53
0.553085576242649,1.0,5.620656880845289e-53
0.5530923243981893,1.0,5.646754937112293e-53
0.5530990727183992,1.0,5.956426119050193e-53
0.5531058212032846,1.0,6.04543305845319e-53
0.5531125698528515,1.0,6.118080529768579e-53
0.553119318667106,1.0,6.330012307132299e-53
0.553126067646054,1.0,6.396254484283495e-53
0.5531328167897017,1.0,6.522656698257149e-53
0.553139566098055,1.0,6.571240056003545e-53
0.55314631557112,1.0,6.616698985027727e-53
0.5531530652089027,1.0,6.7330555914958075e-53
0.5531598150114092,1.0,6.740518412619762e-53
0.5531665649786455,1.0,6.781047581061001e-53
0.5531733151106176,1.0,6.937821650555013e-53
0.5531800654073314,1.0,6.966993937467257e-53
0.5531868158687933,1.0,7.166703480039412e-53
0.553193566495009,1.0,7.236302009062445e-53
0.5532003172859845,1.0,7.258835245759049e-53
0.553207068241726,1.0,7.360693126715633e-53
0.5532138193622396,1.0,7.3719888615052285e-53
0.5532205706475312,1.0,7.641177701424614e-53
0.5532273220976068,1.0,7.692952010675437e-53
0.5532340737124726,1.0,7.698443636971776e-53
0.5532408254921344,1.0,7.950194167383641e-53
0.5532475774365984,1.0,8.198994569170645e-53
0.5532543295458706,1.0,8.215992075025584e-53
0.553261081819957,1.0,8.260380873574452e-53
0.5532678342588637,1.0,8.325435517113146e-53
0.5532745868625967,1.0,8.377575769260688e-53
0.553281339631162,1.0,8.40632743890253e-53
0.5532880925645658,1.0,8.418450858459206e-53
0.5532948456628138,1.0,8.490991314792311e-53
0.5533015989259124,1.0,8.702360706084068e-53
0.5533083523538673,1.0,8.80594301369783e-53
0.5533151059466849,1.0,8.811409267703738e-53
0.553321859704371,1.0,8.965327727668786e-53
0.5533286136269316,1.0,9.180504389900277e-53
0.5533353677143729,1.0,9.337750562223902e-53
0.5533421219667009,1.0,9.484639657614777e-53
0.5533488763839215,1.0,9.64873589841005e-53
0.5533556309660409,1.0,9.693312285579135e-53
0.5533623857130651,1.0,9.756144074575715e-53
0.553369140625,1.0,9.82255370492934e-53
0.5533758957018519,1.0,9.850463513800575e-53
0.5533826509436266,1.0,9.855302540012825e-53
0.5533894063503302,1.0,1.019877672515946e-52
0.5533961619219688,1.0,1.0366880188691294e-52
0.5534029176585485,1.0,1.0392805215164825e-52
0.5534096735600752,1.0,1.0498775263519683e-52
0.553416429626555,1.0,1.0621010371659171e-52
0.553423185857994,1.0,1.0699460985867886e-52
0.553429942254398,1.0,1.0747285291761615e-52
0.5534366988157734,1.0,1.089958585022715e-52
0.553443455542126,1.0,1.0983721145713593e-52
0.5534502124334619,1.0,1.1057661623499046e-52
0.5534569694897872,1.0,1.13213100213286e-52
0.5534637267111079,1.0,1.1355756882906247e-52
0.5534704840974299,1.0,1.1779415992599525e-52
0.5534772416487596,1.0,1.215433379398382e-52
0.5534839993651026,1.0,1.2182772581230787e-52
0.5534907572464652,1.0,1.2186860282560782e-52
0.5534975152928535,1.0,1.2198948261292525e-52
0.5535042735042736,1.0,1.227889775027934e-52
0.5535110318807311,1.0,1.24478127929133e-52
0.5535177904222325,1.0,1.261560827792763e-52
0.5535245491287837,1.0,1.2663765552843865e-52
0.5535313080003907,1.0,1.2974172351628906e-52
0.5535380670370597,1.0,1.2998838501203225e-52
0.5535448262387965,1.0,1.3003354639186984e-52
0.5535515856056074,1.0,1.3022938862731537e-52
0.5535583451374981,1.0,1.3230476430852533e-52
0.5535651048344751,1.0,1.3290687952120035e-52
0.5535718646965442,1.0,1.3508764582423116e-52
0.5535786247237113,1.0,1.3551322143043475e-52
0.5535853849159829,1.0,1.3736774178222832e-52
0.5535921452733645,1.0,1.3772087823368793e-52
0.5535989057958626,1.0,1.3822144086640093e-52
0.553605666483483,1.0,1.3854021545619567e-52
0.5536124273362317,1.0,1.386162606012096e-52
0.553619188354115,1.0,1.3978528245095259e-52
0.5536259495371388,1.0,1.4013580899714891e-52
0.5536327108853092,1.0,1.4104364975860784e-52
0.5536394723986321,1.0,1.4210463920636245e-52
0.5536462340771138,1.0,1.4363820846558238e-52
0.5536529959207601,1.0,1.4410318423885606e-52
0.5536597579295773,1.0,1.4755344646505836e-52
0.5536665201035712,1.0,1.493424931098939e-52
0.553673282442748,1.0,1.5011053896748914e-52
0.5536800449471139,1.0,1.5056877120662823e-52
0.5536868076166747,1.0,1.5111601997049203e-52
0.5536935704514364,1.0,1.5164111983397364e-52
0.5537003334514052,1.0,1.5217216525455203e-52
0.5537070966165872,1.0,1.5432309868848691e-52
0.5537138599469885,1.0,1.5497950503928304e-52
0.553720623442615,1.0,1.5500269772726635e-52
0.5537273871034727,1.0,1.5682412065916317e-52
0.5537341509295678,1.0,1.5744057946989804e-52
0.5537409149209064,1.0,1.5754182260072725e-52
0.5537476790774943,1.0,1.6235841814211525e-52
0.5537544433993379,1.0,1.630693346987595e-52
0.553761207886443,1.0,1.632532381088028e-52
0.5537679725388158,1.0,1.6464263418904614e-52
0.5537747373564622,1.0,1.6464940528812747e-52
0.5537815023393885,1.0,1.675970544251493e-52
